year,value,income_group_encoded,groupscommodity_encoded,region_encoded,politicsest_encoded
19.0,9.569691731118324,0,4,4,0
20.0,9.585758558732051,0,4,4,0
21.0,9.52704712346858,0,4,4,0
17.0,11.298667321243991,3,4,6,1
18.0,11.297626067679067,3,4,6,1
19.0,11.298307963375454,3,4,6,1
20.0,11.10141713331478,3,4,6,1
21.0,11.342575956357265,3,4,6,1
17.0,3.9318256327243257,3,4,1,1
18.0,4.02535169073515,3,4,1,1
19.0,4.61512051684126,3,4,1,1
20.0,4.61512051684126,3,4,1,1
21.0,4.948759890378168,3,4,1,1
17.0,9.377802065863113,2,4,6,1
18.0,9.400547423044127,2,4,6,1
19.0,9.36228862824824,2,4,6,1
20.0,9.464284672443105,2,4,6,1
21.0,9.443038136095204,2,4,6,1
17.0,8.931287626222456,0,3,1,0
18.0,8.74687531957003,0,3,1,0
19.0,8.660600654710967,0,3,1,0
20.0,8.791941988456118,0,3,1,0
21.0,8.764365720529808,0,3,1,0
17.0,7.824445930877619,3,3,0,1
18.0,7.824445930877619,3,3,0,1
19.0,7.824445930877619,3,3,0,1
20.0,7.824445930877619,3,3,0,1
21.0,7.824445930877619,3,3,0,1
17.0,6.274762021241939,2,3,1,1
18.0,6.2166061010848646,2,3,1,1
19.0,6.68586094706836,2,3,1,1
20.0,6.90875477931522,2,3,1,1
21.0,7.771067086065406,2,3,1,1
17.0,9.012011377036412,0,3,4,0
18.0,9.014447135152134,0,3,4,0
19.0,9.031333316150057,0,3,4,0
20.0,9.086023537468803,0,3,4,0
21.0,9.136801468641313,0,3,4,0
17.0,9.92583595619989,0,3,2,0
18.0,10.16788820369854,0,3,2,0
19.0,10.085975762109403,0,3,2,0
20.0,9.585346272599638,0,3,2,0
21.0,9.843312829500057,0,3,2,0
17.0,5.564520407322694,3,3,1,1
18.0,5.638354669333745,3,3,1,1
19.0,5.739792912179234,3,3,1,1
20.0,5.564520407322694,3,3,1,1
21.0,5.14166355650266,3,3,1,1
17.0,7.8636512654486515,3,3,1,1
18.0,7.3783837129967145,3,3,1,1
19.0,6.90875477931522,3,3,1,1
20.0,6.90875477931522,3,3,1,1
21.0,6.90875477931522,3,3,1,1
17.0,4.31748811353631,0,3,1,0
18.0,4.204692619390966,0,3,1,0
19.0,4.343805421853684,0,3,1,0
20.0,4.31748811353631,0,3,1,0
21.0,4.204692619390966,0,3,1,0
17.0,4.61512051684126,2,3,0,1
18.0,4.61512051684126,2,3,0,1
19.0,4.61512051684126,2,3,0,1
20.0,4.61512051684126,2,3,0,1
21.0,5.303304908059076,2,3,0,1
17.0,4.727387818712341,3,3,2,1
18.0,4.68213122712422,3,3,2,1
19.0,4.852030263919617,3,3,2,1
20.0,4.672828834461906,3,3,2,1
21.0,4.912654885736052,3,3,2,1
17.0,2.8903717578961645,2,3,5,1
18.0,2.8903717578961645,2,3,5,1
19.0,2.8903717578961645,2,3,5,1
20.0,3.044522437723423,2,3,5,1
21.0,3.044522437723423,2,3,5,1
17.0,4.61512051684126,0,3,1,0
18.0,4.700480365792417,0,3,1,0
19.0,4.7535901911063645,0,3,1,0
20.0,4.442651256490317,0,3,1,0
21.0,4.61512051684126,0,3,1,0
17.0,6.580639137284949,3,3,0,1
18.0,6.836259277277067,3,3,0,1
19.0,7.1316985104669115,3,3,0,1
20.0,7.02197642307216,3,3,0,1
21.0,7.244941546337007,3,3,0,1
17.0,4.290459441148391,0,3,4,0
18.0,4.454347296253507,0,3,4,0
19.0,4.634728988229636,0,3,4,0
20.0,4.634728988229636,0,3,4,0
21.0,4.060443010546419,0,3,4,0
17.0,3.258096538021482,2,3,1,1
18.0,3.367295829986474,2,3,1,1
19.0,3.4339872044851463,2,3,1,1
20.0,3.713572066704308,2,3,1,1
21.0,4.51085950651685,2,3,1,1
17.0,4.762173934797756,0,3,4,0
18.0,5.030437921392435,0,3,4,0
19.0,4.976733742420574,0,3,4,0
20.0,4.204692619390966,0,3,4,0
21.0,4.2626798770413155,0,3,4,0
17.0,0.6931471805599453,3,3,1,1
18.0,0.0,3,3,1,1
19.0,0.0,3,3,1,1
20.0,0.0,3,3,1,1
21.0,0.0,3,3,1,1
17.0,5.707110264748875,0,3,1,0
18.0,5.707110264748875,0,3,1,0
19.0,5.707110264748875,0,3,1,0
20.0,5.707110264748875,0,3,1,0
21.0,5.707110264748875,0,3,1,0
17.0,3.332204510175204,3,3,1,1
18.0,3.367295829986474,3,3,1,1
19.0,3.044522437723423,3,3,1,1
20.0,2.3978952727983707,3,3,1,1
21.0,1.6094379124341003,3,3,1,1
17.0,3.912023005428146,3,3,2,1
18.0,3.970291913552122,3,3,2,1
19.0,4.04305126783455,3,3,2,1
20.0,3.9889840465642745,3,3,2,1
21.0,3.8918202981106265,3,3,2,1
17.0,6.675823221634848,0,3,0,0
18.0,6.645090969505644,0,3,0,0
19.0,6.608000625296087,0,3,0,0
20.0,6.608000625296087,0,3,0,0
21.0,6.580639137284949,0,3,0,0
17.0,3.713572066704308,3,3,1,1
18.0,2.3978952727983707,3,3,1,1
19.0,2.3978952727983707,3,3,1,1
20.0,0.0,3,3,1,1
21.0,0.0,3,3,1,1
17.0,4.204692619390966,0,3,1,0
18.0,4.0943445622221,0,3,1,0
19.0,3.9889840465642745,0,3,1,0
20.0,4.248495242049359,0,3,1,0
21.0,4.2626798770413155,0,3,1,0
17.0,5.303304908059076,0,3,1,0
18.0,5.303304908059076,0,3,1,0
19.0,5.303304908059076,0,3,1,0
20.0,5.303304908059076,0,3,1,0
21.0,5.303304908059076,0,3,1,0
17.0,10.571342565808699,0,3,1,0
18.0,10.601895869017545,0,3,1,0
19.0,10.789545855333118,0,3,1,0
20.0,10.753446155719935,0,3,1,0
21.0,10.289803819583309,0,3,1,0
17.0,8.02322468471667,2,3,5,1
18.0,8.480736654405622,2,3,5,1
19.0,8.99850761180784,2,3,5,1
20.0,8.867145589594143,2,3,5,1
21.0,8.892611378172106,2,3,5,1
17.0,12.400911368049398,3,3,2,1
18.0,12.34961006052637,3,3,2,1
19.0,12.82693672630504,3,3,2,1
20.0,13.05726363214329,3,3,2,1
21.0,12.514409922906989,3,3,2,1
17.0,12.05943285488939,2,3,5,1
18.0,12.235247879073018,2,3,5,1
19.0,12.191370090726618,2,3,5,1
20.0,12.284333767121279,2,3,5,1
21.0,12.260565565651518,2,3,5,1
17.0,8.343077871169383,3,3,2,1
18.0,5.579729825986222,3,3,2,1
19.0,5.934894195619588,3,3,2,1
20.0,0.0,3,3,2,1
21.0,0.0,3,3,2,1
17.0,9.39897529082673,0,3,1,0
18.0,9.638610132737611,0,3,1,0
19.0,9.603665420190179,0,3,1,0
20.0,9.889287203134987,0,3,1,0
21.0,9.727585347544357,0,3,1,0
18.0,0.0,0,3,1,0
19.0,6.843749949006225,0,3,1,0
20.0,7.334981878871814,0,3,1,0
21.0,7.3098814858247865,0,3,1,0
17.0,7.313886831633462,3,3,2,0
18.0,10.141756141595407,3,3,2,0
19.0,10.491301994830229,3,3,2,0
20.0,10.308985993422082,3,3,2,0
21.0,10.308985993422082,3,3,2,0
17.0,14.547878932446617,3,3,0,1
18.0,14.525023584494278,3,3,0,1
19.0,14.556018786755665,3,3,0,1
20.0,14.49303686549315,3,3,0,1
21.0,14.508658238524095,3,3,0,1
17.0,9.927106418134763,0,3,4,0
18.0,9.791158367562208,0,3,4,0
19.0,10.026103336076316,0,3,4,0
20.0,8.235095497258357,0,3,4,0
21.0,11.158490866724785,0,3,4,0
17.0,8.847934753328465,3,3,2,1
18.0,8.892611378172106,3,3,2,1
19.0,8.651024539049757,3,3,2,1
20.0,8.585225601808064,3,3,2,1
21.0,8.74957394808293,3,3,2,1
17.0,12.887124471317183,0,3,0,0
18.0,13.009355920497958,0,3,0,0
19.0,13.12433343556478,0,3,0,0
20.0,13.110841251928935,0,3,0,0
21.0,13.092909849621234,0,3,0,0
17.0,8.412054873292933,2,3,0,1
18.0,9.581972891547895,2,3,0,1
19.0,9.433563920090563,2,3,0,1
20.0,9.55400099583723,2,3,0,1
21.0,9.702044336534586,2,3,0,1
17.0,10.165890277802454,2,3,1,1
18.0,9.966509298952284,2,3,1,1
19.0,9.857495968685136,2,3,1,1
20.0,9.820160289946374,2,3,1,1
21.0,10.32551474894327,2,3,1,1
17.0,12.644330802262578,0,3,4,0
18.0,12.54254845357358,0,3,4,0
19.0,12.520887034998584,0,3,4,0
20.0,12.601490784782536,0,3,4,0
21.0,12.563750586299374,0,3,4,0
17.0,4.61512051684126,0,3,1,0
18.0,4.61512051684126,0,3,1,0
19.0,5.017279836814924,0,3,1,0
20.0,4.61512051684126,0,3,1,0
21.0,4.61512051684126,0,3,1,0
17.0,10.782097185442595,3,3,6,1
18.0,10.466497573539566,3,3,6,1
19.0,10.667489204064298,3,3,6,1
20.0,10.241708259691459,3,3,6,1
21.0,10.348974334993779,3,3,6,1
17.0,7.354362330421477,0,3,2,0
18.0,6.569481420414296,0,3,2,0
19.0,2.0794415416798357,0,3,2,0
20.0,7.234898420314831,0,3,2,0
21.0,5.948034989180646,0,3,2,0
17.0,10.60002896616409,3,3,2,1
18.0,10.249238041316636,3,3,2,1
19.0,10.667978173164208,3,3,2,1
20.0,10.043640722719532,3,3,2,1
21.0,9.746775261248594,3,3,2,1
17.0,8.092239406724211,0,3,1,0
18.0,9.204020443231363,0,3,1,0
19.0,9.340578848899913,0,3,1,0
20.0,9.341193180394946,0,3,1,0
21.0,9.294773427951013,0,3,1,0
17.0,10.03718768092397,3,3,1,0
18.0,10.094149233605084,3,3,1,0
19.0,10.058395088732475,3,3,1,0
20.0,9.936970683352676,3,3,1,0
21.0,9.972127028252816,3,3,1,0
17.0,11.020119834801047,2,3,1,1
18.0,10.87787736679393,2,3,1,1
19.0,11.090888804018297,2,3,1,1
20.0,10.63660036103912,2,3,1,1
21.0,10.819198116145218,2,3,1,1
17.0,8.940629184845639,3,3,0,1
18.0,9.294773427951013,3,3,0,1
19.0,9.153875834995056,3,3,0,1
20.0,8.866581653303996,3,3,0,1
21.0,8.815221555922163,3,3,0,1
17.0,9.081483749851179,3,3,1,1
18.0,9.117237753713859,3,3,1,1
19.0,9.207436158828793,3,3,1,1
20.0,9.038483865029992,3,3,1,1
21.0,8.753213480544126,3,3,1,1
17.0,6.580639137284949,0,3,1,0
18.0,7.0909098220799835,0,3,1,0
19.0,6.255750041753367,0,3,1,0
20.0,6.236369590203704,0,3,1,0
21.0,6.53813982376767,0,3,1,0
17.0,8.549660381553739,0,3,1,0
18.0,9.87513951702064,0,3,1,0
19.0,10.234695959482242,0,3,1,0
20.0,10.246332298662626,0,3,1,0
21.0,10.293060377975431,0,3,1,0
17.0,12.633902455493816,3,3,2,1
18.0,12.574610940816129,3,3,2,1
19.0,12.63823485995319,3,3,2,1
20.0,12.394827630044363,3,3,2,1
21.0,12.48432161584295,3,3,2,1
17.0,10.096625401763932,2,3,6,1
18.0,9.792611856190192,2,3,6,1
19.0,10.066923561388053,2,3,6,1
20.0,9.908524844053396,2,3,6,1
21.0,10.725489582719506,2,3,6,1
17.0,8.819073983267831,2,3,2,1
18.0,9.199683791787654,2,3,2,1
19.0,9.418085981110297,2,3,2,1
20.0,9.503084610020228,2,3,2,1
21.0,9.546884034617925,2,3,2,1
17.0,8.666647144584575,3,3,6,0
18.0,8.36450810375059,3,3,6,0
19.0,8.751632702472298,3,3,6,0
20.0,9.09279480812114,3,3,6,0
21.0,9.223355309053677,3,3,6,0
17.0,9.608512282590205,2,3,0,1
18.0,10.123867288027606,2,3,0,1
19.0,10.465699966318816,2,3,0,1
20.0,10.203629181337648,2,3,0,1
21.0,9.465060106725137,2,3,0,1
17.0,10.54641980443157,2,3,3,1
18.0,10.320914169043537,2,3,3,1
19.0,10.397299256942858,2,3,3,1
20.0,10.550355164741893,2,3,3,1
21.0,10.352682423505618,2,3,3,1
17.0,8.908018322784887,2,3,0,0
18.0,9.334414687078109,2,3,0,0
19.0,9.510519035757246,2,3,0,0
20.0,9.425532393502772,2,3,0,0
21.0,9.179984251961283,2,3,0,0
17.0,11.61909465356394,3,3,1,1
18.0,11.367911253546788,3,3,1,1
19.0,10.92775337907558,3,3,1,1
20.0,10.315630315397533,3,3,1,1
21.0,10.305647203635566,3,3,1,1
17.0,11.6376797008037,2,3,2,1
18.0,11.627512287062551,2,3,2,1
19.0,11.385126183788353,2,3,2,1
20.0,11.07627923937849,2,3,2,1
21.0,11.437857031721382,2,3,2,1
17.0,10.592902778006396,3,3,1,0
18.0,10.643064971973882,3,3,1,0
19.0,10.680309299119006,3,3,1,0
20.0,10.712883258660506,3,3,1,0
21.0,10.6659508856554,3,3,1,0
17.0,11.172025440146859,0,3,1,0
18.0,11.078319867115647,0,3,1,0
19.0,11.136572457405512,0,3,1,0
20.0,11.088323407952855,0,3,1,0
21.0,11.088353987122327,0,3,1,0
17.0,9.746892220313054,0,3,1,0
18.0,9.723942138688924,0,3,1,0
19.0,9.683713318691522,0,3,1,0
20.0,9.575122364808813,0,3,1,0
21.0,9.487441664883777,0,3,1,0
17.0,8.02322468471667,3,3,1,1
18.0,8.03947991910045,3,3,1,1
19.0,8.15507488781144,3,3,1,1
20.0,6.46302945692067,3,3,1,1
21.0,0.0,3,3,1,1
17.0,8.268988209506656,2,3,5,1
18.0,0.0,2,3,5,1
19.0,0.0,2,3,5,1
20.0,7.496097345175956,2,3,5,1
21.0,8.621733370690162,2,3,5,1
17.0,8.537191877922927,3,3,1,1
18.0,8.45553053102413,3,3,1,1
19.0,8.284251797621916,3,3,1,1
20.0,8.261268150577648,3,3,1,1
21.0,8.566173813637858,3,3,1,1
17.0,9.618402105931613,2,0,0,1
18.0,8.899730794880696,2,0,0,1
19.0,8.796187635470453,2,0,0,1
20.0,0.0,2,0,0,1
21.0,8.440744019252831,2,0,0,1
17.0,9.674074388208323,3,0,2,1
18.0,10.181157167204903,3,0,2,1
19.0,10.10634676054763,3,0,2,1
20.0,0.0,3,0,2,1
21.0,0.0,3,0,2,1
17.0,13.746107959693624,0,0,1,0
18.0,13.58031087264896,0,0,1,0
19.0,13.484333477227489,0,0,1,0
20.0,13.618563366094977,0,0,1,0
21.0,13.790193775620484,0,0,1,0
17.0,5.62040086571715,0,0,0,0
18.0,7.734558844354756,0,0,0,0
19.0,7.142827401161621,0,0,0,0
20.0,7.689828668736484,0,0,0,0
21.0,8.248529124800218,0,0,0,0
17.0,13.282781802386296,0,0,4,0
18.0,13.130333531178522,0,0,4,0
19.0,13.351888125506433,0,0,4,0
20.0,13.647093089770562,0,0,4,0
21.0,13.69221347284086,0,0,4,0
17.0,6.90875477931522,3,0,6,1
18.0,6.90875477931522,3,0,6,1
19.0,6.90875477931522,3,0,6,1
20.0,6.90875477931522,3,0,6,1
21.0,6.90875477931522,3,0,6,1
17.0,8.345455428161928,0,0,2,0
18.0,8.521384396034705,0,0,2,0
19.0,8.45553053102413,0,0,2,0
20.0,0.0,0,0,2,0
21.0,0.0,0,0,2,0
17.0,8.665785595466064,3,0,0,1
18.0,8.630700432209832,3,0,0,1
19.0,9.61587214452889,3,0,0,1
20.0,8.160803920954665,3,0,0,1
21.0,8.160803920954665,3,0,0,1
17.0,10.599904381963697,0,0,1,0
18.0,10.713773116564434,0,0,1,0
19.0,10.689692377847104,0,0,1,0
20.0,10.691967639914864,0,0,1,0
21.0,10.691967639914864,0,0,1,0
17.0,9.711176264112805,3,0,1,1
18.0,9.661479683575521,3,0,1,1
19.0,9.472781556562168,3,0,1,1
20.0,9.495594499353297,3,0,1,1
21.0,9.433563920090563,3,0,1,1
17.0,9.549451979534325,3,0,1,1
18.0,10.843943928909063,3,0,1,1
19.0,11.298208807440268,3,0,1,1
20.0,11.556090312864955,3,0,1,1
21.0,12.033164641886643,3,0,1,1
17.0,9.899730503658416,3,0,2,1
18.0,9.841346155998279,3,0,2,1
19.0,7.523481312573497,3,0,2,1
20.0,9.486228164545253,3,0,2,1
21.0,9.7990710356157,3,0,2,1
17.0,8.216358332386156,2,1,0,1
18.0,8.188966863648876,2,1,0,1
19.0,8.229777750081887,2,1,0,1
20.0,8.188966863648876,2,1,0,1
21.0,8.071218539969863,2,1,0,1
17.0,7.741099090035366,0,1,1,0
18.0,7.228388451573604,0,1,1,0
19.0,7.282761179605593,0,1,1,0
20.0,7.352441100243583,0,1,1,0
21.0,6.98933526597456,0,1,1,0
17.0,8.5956346177228,3,1,2,0
18.0,8.517393171418904,3,1,2,0
19.0,8.24301946898925,3,1,2,0
20.0,8.268988209506656,3,1,2,0
21.0,8.24301946898925,3,1,2,0
17.0,9.024131268455035,3,1,0,1
18.0,8.03947991910045,3,1,0,1
19.0,8.006700845440367,3,1,0,1
20.0,7.696667081526462,3,1,0,1
21.0,7.601402334583733,3,1,0,1
17.0,8.70930004894499,0,1,4,0
18.0,8.632127729508337,0,1,4,0
19.0,8.543445562560303,0,1,4,0
20.0,8.406261630708956,0,1,4,0
21.0,8.251924713801357,0,1,4,0
17.0,5.225746673713202,3,1,2,1
18.0,1.6094379124341003,3,1,2,1
19.0,0.0,3,1,2,1
20.0,0.0,3,1,2,1
21.0,0.0,3,1,2,1
17.0,8.524168805152662,0,1,0,0
18.0,8.492695559815838,0,1,0,0
19.0,8.655562860681009,0,1,0,0
20.0,8.635331719433278,0,1,0,0
21.0,8.56197533418813,0,1,0,0
17.0,6.46302945692067,0,1,4,0
18.0,6.175867270105761,0,1,4,0
19.0,6.2166061010848646,0,1,4,0
20.0,6.398594934535208,0,1,4,0
21.0,6.478509642208569,0,1,4,0
17.0,6.97166860472579,3,1,6,1
18.0,6.915723448631314,3,1,6,1
19.0,6.93537044601511,3,1,6,1
20.0,6.8001700683022,3,1,6,1
21.0,5.87493073085203,3,1,6,1
17.0,5.860786223465865,3,1,0,1
18.0,5.860786223465865,3,1,0,1
19.0,5.860786223465865,3,1,0,1
20.0,6.90875477931522,3,1,0,1
21.0,7.650168700845001,3,1,0,1
17.0,7.562681246721884,2,1,3,1
18.0,7.499423290592229,2,1,3,1
19.0,7.7823903355874595,2,1,3,1
20.0,7.790282380703483,2,1,3,1
21.0,7.493873886783559,2,1,3,1
17.0,7.995643604287271,1,1,6,1
18.0,7.968319500012717,1,1,6,1
19.0,7.971776122880628,1,1,6,1
20.0,6.726233402358747,1,1,6,1
21.0,7.594381242551817,1,1,6,1
17.0,6.100318952020064,2,1,6,1
18.0,6.0014148779611505,2,1,6,1
19.0,5.998936561946683,2,1,6,1
20.0,6.863803391452954,2,1,6,1
21.0,5.442417710521793,2,1,6,1
17.0,8.104099056143582,2,1,0,1
18.0,8.09437844497296,2,1,0,1
19.0,7.977968093128549,2,1,0,1
20.0,7.9868449011613825,2,1,0,1
21.0,7.991592282068092,2,1,0,1
17.0,7.882314918980268,2,1,6,0
18.0,7.4770384723196965,2,1,6,0
19.0,7.148345743900068,2,1,6,0
20.0,5.75890177387728,2,1,6,0
21.0,5.5134287461649825,2,1,6,0
17.0,7.724888439323074,2,0,5,1
18.0,7.9294865233142895,2,0,5,1
19.0,8.339739766019143,2,0,5,1
20.0,8.696510239189893,2,0,5,1
21.0,8.967249182852276,2,0,5,1
17.0,13.516671813989587,3,0,2,1
18.0,14.488278995305127,3,0,2,1
19.0,14.473824546109492,3,0,2,1
20.0,14.267394767524758,3,0,2,1
21.0,13.822604337509311,3,0,2,1
17.0,7.181591944611865,2,0,5,1
18.0,6.984716320118266,2,0,5,1
19.0,7.182352111885263,2,0,5,1
20.0,6.959398512133975,2,0,5,1
21.0,7.121252453244542,2,0,5,1
17.0,4.060443010546419,3,0,2,1
18.0,3.8501476017100584,3,0,2,1
19.0,0.0,3,0,2,1
20.0,0.0,3,0,2,1
21.0,0.0,3,0,2,1
17.0,15.150511887854474,3,0,0,1
18.0,15.068273812173887,3,0,0,1
19.0,15.201805169084134,3,0,0,1
20.0,15.274125813221904,3,0,0,1
21.0,15.501909696719672,3,0,0,1
17.0,0.0,0,0,4,0
18.0,9.90353755128617,0,0,4,0
19.0,11.289794413577894,0,0,4,0
20.0,10.819798284210286,0,0,4,0
21.0,10.819798284210286,0,0,4,0
17.0,10.14733528540863,3,0,2,1
18.0,10.246935402893767,3,0,2,1
19.0,10.102338411281293,3,0,2,1
20.0,10.115812796414458,3,0,2,1
21.0,10.2456222982778,3,0,2,1
17.0,12.366940713104956,2,0,0,1
18.0,12.382967001677175,2,0,0,1
19.0,12.380042759235069,2,0,0,1
20.0,12.301023669936828,2,0,0,1
21.0,12.278523531188416,2,0,0,1
17.0,9.305741456739435,0,0,1,0
18.0,9.305741456739435,0,0,1,0
19.0,9.546884034617925,0,0,1,0
20.0,9.61587214452889,0,0,1,0
21.0,9.721665870783825,0,0,1,0
17.0,12.294083522852887,3,0,6,1
18.0,12.345838935721968,3,0,6,1
19.0,12.25486757159303,3,0,6,1
20.0,12.706850963741102,3,0,6,1
21.0,12.899222326086994,3,0,6,1
17.0,8.612685172875459,3,0,0,1
18.0,9.723223876851618,3,0,0,1
19.0,10.010007395913801,3,0,0,1
20.0,9.190953658175992,3,0,0,1
21.0,9.186764635447478,3,0,0,1
17.0,9.524932109734822,3,0,2,1
18.0,8.977777598745481,3,0,2,1
19.0,7.313886831633462,3,0,2,1
20.0,10.778977123006351,3,0,2,1
21.0,10.778977123006351,3,0,2,1
17.0,11.95074158996272,0,0,1,0
18.0,12.079312561477552,0,0,1,0
19.0,11.885770957991465,0,0,1,0
20.0,12.133281498289524,0,0,1,0
21.0,11.874257547584287,0,0,1,0
17.0,0.0,3,0,1,0
18.0,0.0,3,0,1,0
19.0,0.0,3,0,1,0
20.0,0.0,3,0,1,0
21.0,0.0,3,0,1,0
17.0,10.722738609891799,0,0,1,0
18.0,10.803608251247645,0,0,1,0
19.0,11.289281788614336,0,0,1,0
20.0,11.081126648410208,0,0,1,0
21.0,10.944347133159408,0,0,1,0
17.0,0.0,2,0,1,1
18.0,5.993961427306569,2,0,1,1
19.0,6.90875477931522,2,0,1,1
20.0,9.210440366976517,2,0,1,1
21.0,9.210440366976517,2,0,1,1
19.0,8.461891875631148,2,0,6,1
20.0,9.773264965486154,2,0,6,1
21.0,8.744488113852924,2,0,6,1
17.0,8.845921233304018,2,0,6,1
18.0,0.0,2,0,6,1
19.0,0.0,2,0,6,1
20.0,0.0,2,0,6,1
21.0,0.0,2,0,6,1
17.0,11.232020376797472,2,0,3,1
18.0,11.383670629112967,2,0,3,1
19.0,11.20156526516387,2,0,3,1
20.0,11.336593932108483,2,0,3,1
21.0,12.149571074745115,2,0,3,1
17.0,12.67398346136884,2,0,0,0
18.0,13.227139522350846,2,0,0,0
19.0,13.457979533407359,2,0,0,0
20.0,13.428230593259636,2,0,0,0
21.0,13.375921287197546,2,0,0,0
17.0,8.925720273560222,1,0,5,1
18.0,9.210440366976517,1,0,5,1
19.0,10.819798284210286,1,0,5,1
20.0,9.210440366976517,1,0,5,1
21.0,9.210440366976517,1,0,5,1
17.0,2.772588722239781,2,3,5,1
18.0,3.044522437723423,2,3,5,1
19.0,0.0,2,3,5,1
20.0,2.8903717578961645,2,3,5,1
21.0,3.5263605246161616,2,3,5,1
17.0,5.484796933490655,3,3,2,1
18.0,5.707110264748875,3,3,2,1
19.0,5.66988092298052,3,3,2,1
20.0,4.919980925828125,3,3,2,1
21.0,6.025865973825314,3,3,2,1
17.0,0.0,3,3,2,1
18.0,0.0,3,3,2,1
19.0,5.017279836814924,3,3,2,1
20.0,3.9318256327243257,3,3,2,1
21.0,0.0,3,3,2,1
17.0,11.489493057987106,3,3,0,1
18.0,11.161905927601783,3,3,0,1
19.0,11.133464304398764,3,3,0,1
20.0,11.018563567234903,3,3,0,1
21.0,10.632990770056727,3,3,0,1
17.0,0.6931471805599453,0,3,4,0
18.0,1.791759469228055,0,3,4,0
19.0,1.0986122886681098,0,3,4,0
20.0,1.0986122886681098,0,3,4,0
21.0,1.0986122886681098,0,3,4,0
17.0,8.049427057110695,0,3,0,0
18.0,7.684324067681155,0,3,0,0
19.0,7.617267813628347,0,3,0,0
20.0,8.269756947532983,0,3,0,0
21.0,8.125926802707886,0,3,0,0
17.0,5.442417710521793,2,3,0,1
18.0,5.5053315359323625,2,3,0,1
19.0,5.983936280687191,2,3,0,1
20.0,5.746203190540153,2,3,0,1
21.0,5.723585101952381,2,3,0,1
17.0,5.564520407322694,3,3,2,1
18.0,0.0,3,3,2,1
19.0,0.0,3,3,2,1
20.0,0.0,3,3,2,1
21.0,0.0,3,3,2,1
17.0,10.180020200509242,2,3,1,1
18.0,10.271285406914535,2,3,1,1
19.0,10.305647203635566,2,3,1,1
20.0,10.067772421843932,2,3,1,1
21.0,10.171642709679686,2,3,1,1
17.0,0.0,2,3,2,1
18.0,3.044522437723423,2,3,2,1
19.0,2.772588722239781,2,3,2,1
20.0,2.3978952727983707,2,3,2,1
21.0,4.795790545596741,2,3,2,1
17.0,8.412054873292933,2,3,0,1
18.0,7.878912912297133,2,3,0,1
19.0,8.476579508530941,2,3,0,1
20.0,8.79497643168877,2,3,0,1
21.0,7.962415680121064,2,3,0,1
17.0,5.860786223465865,3,3,1,1
18.0,5.017279836814924,3,3,1,1
19.0,0.0,3,3,1,1
20.0,0.0,3,3,1,1
21.0,0.0,3,3,1,1
17.0,7.966239776559467,2,3,2,1
18.0,8.042699496897637,2,3,2,1
19.0,7.91862865334224,2,3,2,1
20.0,7.874739125171811,2,3,2,1
21.0,8.034306936339489,2,3,2,1
17.0,11.230244200939822,2,3,5,1
18.0,11.885798508477734,2,3,5,1
19.0,11.439677123228389,2,3,5,1
20.0,11.52335093045381,2,3,5,1
21.0,11.487566630503338,2,3,5,1
17.0,16.941661566095053,2,3,5,1
18.0,16.98054753548289,2,3,5,1
19.0,16.89857710637077,2,3,5,1
20.0,16.830091523570708,2,3,5,1
21.0,16.92875685321586,2,3,5,1
17.0,14.471553304471811,0,3,1,0
18.0,14.259786038637278,0,3,1,0
19.0,14.13695907296491,0,3,1,0
20.0,14.172227901004153,0,3,1,0
21.0,14.02048932398653,0,3,1,0
17.0,7.783640596221253,3,3,2,1
18.0,9.5227394469648,3,3,2,1
19.0,9.800014144059851,3,3,2,1
20.0,9.169101623959586,3,3,2,1
21.0,8.071218539969863,3,3,2,1
17.0,18.0407371876963,3,3,0,1
18.0,18.074677242797428,3,3,0,1
19.0,18.11039445702136,3,3,0,1
20.0,18.064005814299346,3,3,0,1
21.0,18.04088339721266,3,3,0,1
17.0,17.454992314647814,3,3,2,1
18.0,17.29295888302381,3,3,2,1
19.0,17.27930398162237,3,3,2,1
20.0,17.308916374596006,3,3,2,1
21.0,17.397628543321478,3,3,2,1
17.0,18.308861526824835,0,3,0,0
18.0,18.3793127045434,0,3,0,0
19.0,18.474636476902788,0,3,0,0
20.0,18.456306657394716,0,3,0,0
21.0,18.45282266338289,0,3,0,0
17.0,14.757469426450479,2,3,0,1
18.0,15.0879923967469,2,3,0,1
19.0,15.123843647884687,2,3,0,1
20.0,15.099218607317335,2,3,0,1
21.0,15.226497775576945,2,3,0,1
17.0,12.771673345241355,0,3,4,0
18.0,12.898472046572692,0,3,4,0
19.0,11.950541482162043,0,3,4,0
20.0,9.707533494010876,0,3,4,0
21.0,0.0,0,3,4,0
17.0,15.232576820175131,0,3,3,1
18.0,15.405969707632593,0,3,3,1
19.0,15.450031445811655,0,3,3,1
20.0,15.469525581634475,0,3,3,1
21.0,15.518074630603586,0,3,3,1
17.0,7.170888478512505,0,3,1,0
18.0,8.343077871169383,0,3,1,0
19.0,0.0,0,3,1,0
20.0,0.0,0,3,1,0
21.0,0.0,0,3,1,0
17.0,2.5649493574615367,2,3,6,1
18.0,2.0794415416798357,2,3,6,1
19.0,0.0,2,3,6,1
20.0,3.295836866004329,2,3,6,1
21.0,3.6635616461296463,2,3,6,1
17.0,11.78305183390088,0,3,1,0
